etapa,respondent_id,collector_id,date_created,date_modified,ip_address,consentimiento,genero,edad,instruccion,pais,ciudad,trabajo,t_cria,afiliacion,t_afiliacion,experiencia,cria_cardenal,cosecha,conocimiento_1,conocimiento_2,conocimiento_3,conocimiento_4,conocimiento_5,conocimiento_6,conocimiento_7,conocimiento_8,conocimiento_9,conocimiento_10,intencion_tenencia1,intencion_tenencia2,intencion_participacion1,intencion_participacion2,act_reconocimiento,act_colaboracion1,act_colaboracion2,act_impostor1,act_impostor2,norm_reconocimiento1,norm_reconocimiento2,norm_colaboracion1,norm_colaboracion2,norm_impostor1,norm_impostor2,moral1,moral2,control_reconocimiento,control_colaboracion,control_impostor,red_comunicacion1,red_comunicacion2,Persona 4_relacion,Persona 4_tiempo,Persona 4_frecuencia,Persona 4_edad,Persona 4_pais,Persona 4_experiencia,Persona 3_relacion,Persona 3_tiempo,Persona 3_frecuencia,Persona 3_edad,Persona 3_pais,Persona 3_experiencia,Persona 2_relacion,Persona 2_tiempo,Persona 2_frecuencia,Persona 2_edad,Persona 2_pais,Persona 2_experiencia,Persona 1_relacion,Persona 1_tiempo,Persona 1_frecuencia,Persona 1_edad,Persona 1_pais,Persona 1_experiencia,t_cria2,t_afiliacion2,instruccion2,trabajo2,genero2,cria_cardenal2,afiliacion2,cosecha2,pais2,red_comunicacion1b,respondent_id,age,country,expert,intention,moral,att,norms,conform,intention2,expert2,by
piloto,13421586931,415515384,27/3/2022 8:06,27/3/2022 8:31,89.115.0.178,Aceito,Masculino,Seniors,Técnico,Portugal,Lisboa,Aposentado (a),mais de 10 anos,Membro ativo;,"Há muito tempo (mais de 10 anos), não sou afiliado",Expert,Sim,>5 Filhotes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,5,5,5,5,2,2,4,4,4,4,4,3,4,4,2,3,2,"Sim, eu consulto",3 pessoas,NA,NA,NA,NA,NA,NA,Partner_breeder,3,2,Adults,Portugal,Expert,Partner_breeder,3,2,Adults,Portugal,Expert,Partner_breeder,3,2,Adults,Portugal,Expert,more than 10 years,Not affiliated,University,Retired,Male,Yes,Active member,Más de 5 pichones,Portugal,Yes_network,13421586931,Seniors,Portugal,Expert,5,-2.1593829300474328,0.5042596679123478,-0.4670068838651119,-1.3463557306259333,1,1,respondent_id
piloto,13421592354,415515384,27/3/2022 8:15,27/3/2022 8:25,85.244.228.204,Aceito,Masculino,Adults,Universidade,Portugal,Angra do heroísmo,Empregado (a),Não criei Pintassilgo da Venzuela.,Membro ativo;,Há muito tempo (mais de 5 anos),No_breed,Não,Não crio Cardenalitos/Tarin.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,4,5,4,4,4,5,4,3,4,5,4,2,4,4,5,2,2,"Sim, eu consulto",4 pessoas,Partner_breeder,2,3,Adults,Portugal,NA,Partner_breeder,2,3,Adults,Portugal,Expert,Partner_breeder,2,3,Adults,Portugal,Formation,Partner_breeder,2,3,Adults,Portugal,Expert,I dont breed RS,more than 5 years,University,Employed,Male,No,Active member,No crío Cardenalito,Portugal,Yes_network,13421592354,Adults,Portugal,No_breed,4,-0.9982778174197607,-0.1520438832312504,-1.183837239636322,-2.2158905347669813,1,0,respondent_id
piloto,13421583488,415515384,27/3/2022 7:59,27/3/2022 8:16,168.228.196.232,Aceito,Masculino,Seniors,Técnico,Brasil,Vilhena-RO,Militar reformado,2 - 3 anos,não afiliado,"Há muito tempo (mais de 10 anos), não sou afiliado",Formation,Sim,>5 Filhotes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,3,3,3,1,5,3,2,3,5,5,NA,4,3,4,3,3,"Sim, eu consulto",1 pessoa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Partner_breeder,3,3,Adults,Brasil,Expert,2 - 3 years,Not affiliated,University,Retired,Male,Yes,No afiliated,Más de 5 pichones,Brazil,Yes_network,13421583488,Seniors,Brazil,Formation,5,-0.3094502185424201,-1.572748904781583,-1.1069353608489008,-0.743787178817907,1,0,respondent_id
piloto,13421581737,415515384,27/3/2022 7:56,27/3/2022 8:14,179.186.141.16,Aceito,Masculino,Seniors,Secundário completo,Brasil,São Gabriel ba,Empregado (a),5 – 10 anos,não afiliado,"Há muito tempo (mais de 10 anos), não sou afiliado",Formation,Sim,>5 Filhotes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,5,5,4,5,3,4,5,5,4,3,4,3,5,5,4,4,3,"Não consulto ninguém, tondo as minhas próprias decisões quando quero gerir o meu aviário.",1 pessoa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Partner_breeder,3,3,Adults,Brasil,Expert,NA,Not affiliated,NA,Employed,Male,Yes,No afiliated,Más de 5 pichones,Brazil,No_network,13421581737,Seniors,Brazil,Formation,5,-0.3174281192814245,0.5692324495670714,-0.4670068838651119,0.12574762532314096,1,0,respondent_id
piloto,13421585119,415515384,27/3/2022 8:02,27/3/2022 8:08,131.108.105.225,Aceito,Masculino,Adults,Universidade,Brasil,Matao,Empregado (a),5 – 10 anos,Membro ativo;,Há muito tempo (mais de 5 anos),Expert,Sim,>5 Filhotes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,more than 5 years,University,Employed,Male,Yes,Active member,Más de 5 pichones,Brazil,NA,13421585119,Adults,Brazil,Expert,5,0.10514279017686863,0.22358271235673532,0.24982347190609822,0.12574762532314096,1,1,respondent_id
piloto,13420320631,415515384,25/3/2022 19:08,25/3/2022 19:21,177.62.248.149,Aceito,Masculino,Seniors,Universidade,Brasil,São José dos Campos,Empresário,Não criei Pintassilgo da Venzuela.,Membro ativo;,Há muito tempo (mais de 5 anos),No_breed,Não,Não crio Cardenalitos/Tarin.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,5,5,5,3,5,3,5,3,3,3,5,5,5,4,4,2,Não estou interessado,2 pessoas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Partner_breeder,1,3,Seniors,Brasil,Expert,Partner_breeder,4,3,Seniors,Brasil,Amateur,I dont breed RS,more than 5 years,University,Business,Male,No,Active member,No crío Cardenalito,Brazil,No_intentions,13420320631,Seniors,Brazil,No_breed,1,0.9457387103732475,-0.2601418024943866,0.37819936078988636,-0.4768209264848852,0,0,respondent_id
piloto,13420296213,415515384,25/3/2022 18:46,25/3/2022 18:54,181.220.167.102,Aceito,Masculino,Seniors,Universidade,Brasil,Bragança Paulista,Escritor,Não criei Pintassilgo da Venzuela.,Membro ativo;,Há muito tempo (mais de 5 anos),No_breed,Não,Não crio Cardenalitos/Tarin.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,4,3,"Sim, eu consulto",1 pessoa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Partner_breeder,4,2,Seniors,Brasil,Expert,I dont breed RS,more than 5 years,University,Casual_job,Male,No,Active member,No crío Cardenalito,Brazil,Yes_network,13420296213,Seniors,Brazil,No_breed,5,1.3807362709045503,1.2686611383190822,1.55510829456473,0.12574762532314096,1,0,respondent_id
piloto,13413872245,415515384,22/3/2022 13:12,22/3/2022 13:16,201.68.107.116,Aceito,Masculino,Seniors,Universidade,Brasil,JUNDIAÍ,Empregado (a),Não criei Pintassilgo da Venzuela.,Membro ativo;,Há muito tempo (mais de 5 anos),No_breed,Não,Não crio Cardenalitos/Tarin.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I dont breed RS,more than 5 years,University,Employed,Male,No,Active member,No crío Cardenalito,Brazil,NA,13413872245,Seniors,Brazil,No_breed,4,0.10514279017686863,0.22358271235673532,0.24982347190609822,0.12574762532314096,1,0,respondent_id
piloto,13411122629,415515384,21/3/2022 9:01,21/3/2022 9:12,186.219.208.26,Aceito,Masculino,Adults,Secundário completo,Brasil,PIMENTA-MG,Empregado (a),mais de 10 anos,Membro ativo;,Recentemente (mais de 1 ano),Formation,Sim,>5 Filhotes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,5,5,5,5,4,5,5,5,5,5,5,4,5,5,5,5,2,"Sim, eu consulto",4 pessoas,Partner_breeder,3,3,Adults,Brasil,NA,Partner_breeder,3,3,Seniors,Brasil,Formation,Partner_breeder,1,2,Adults,Brasil,Formation,Partner_breeder,3,2,Adults,Brasil,Formation,more than 10 years,around 1 year,NA,Employed,Male,Yes,Active member,Más de 5 pichones,Brazil,Yes_network,13411122629,Adults,Brazil,Formation,5,0.8188236912002285,1.2686611383190822,0.8382779387935201,0.3927138776561628,1,0,respondent_id
piloto,13410485880,415515384,20/3/2022 23:03,20/3/2022 23:16,187.182.19.52,Aceito,Masculino,Seniors,Universidade,Brasil,Guarulhos/SP,Empregado (a),< 1 ano,Membro ativo;,Recentemente (mais de 1 ano),Formation,Não responder,"Nenhuma, estou a começar.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,4,4,4,4,4,4,4,4,3,3,2,3,2,2,2,4,2,"Sim, eu consulto",4 pessoas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 year,around 1 year,University,Employed,Male,No answer,Active member,Ninguno,Brazil,Yes_network,13410485880,Seniors,Brazil,Formation,4,-3.2672522879780677,-0.5707956164276486,-1.4396135336863225,-0.4768209264848852,1,0,respondent_id
piloto,13410139575,415515384,20/3/2022 16:59,20/3/2022 17:20,187.62.183.56,Aceito,Masculino,Seniors,Universidade,Brasil,BARIRI - SP,Empregado (a),Não criei Pintassilgo da Venzuela.,Membro ativo;,Há muito tempo (mais de 5 anos),Amateur,Não,Não crio Cardenalitos/Tarin.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,5,5,5,5,1,3,5,5,5,5,5,5,5,5,5,5,3,"Sim, eu consulto",4 pessoas,Avicultural_directive,4,3,Seniors,Brasil,NA,Partner_breeder,4,3,Seniors,Brasil,Expert,Partner_breeder,4,3,Seniors,Brasil,Expert,Partner_breeder,4,3,Seniors,Brasil,Expert,I dont breed RS,more than 5 years,University,Employed,Male,No,Active member,No crío Cardenalito,Brazil,Yes_network,13410139575,Seniors,Brazil,Amateur,5,1.1020529304124929,1.2686611383190822,1.55510829456473,0.995282429464189,1,0,respondent_id
piloto,13410024754,415515384,20/3/2022 14:33,20/3/2022 14:44,187.3.221.181,Aceito,Masculino,Adults,Técnico,Brasil,São Bernardo do Campo SP,Empresário,5 – 10 anos,Membro ativo;,Há muito tempo (mais de 5 anos),Formation,Sim,2-5 Filhote,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,5,5,4,4,4,4,4,5,4,4,4,2,5,5,5,5,5,"Sim, eu consulto",2 pessoas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Partner_breeder,3,3,Seniors,Brasil,Expert,Partner_breeder,3,3,Seniors,Brasil,Expert,NA,more than 5 years,University,Business,Male,Yes,Active member,NA,Brazil,Yes_network,13410024754,Adults,Brazil,Formation,5,-0.44434313845444345,-0.1520438832312504,-1.183837239636322,2.2004195330802414,1,0,respondent_id
piloto,13409922139,415515384,20/3/2022 12:32,20/3/2022 12:52,177.73.9.56,Aceito,Masculino,Seniors,Secundário completo,Brasil,Itaú RN,Empregado (a),mais de 10 anos,Membro inativo,"Há muito tempo (mais de 10 anos), não sou afiliado",Formation,Sim,>5 Filhotes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,5,5,5,5,5,5,3,3,3,3,4,3,5,3,4,3,2,"Sim, eu consulto",4 pessoas,Partner_breeder,4,4,Seniors,Brasil,NA,Partner_breeder,4,4,Seniors,Brasil,Expert,Partner_breeder,4,4,Seniors,Brasil,Expert,NA,NA,NA,NA,NA,NA,more than 10 years,Not affiliated,NA,Employed,Male,Yes,Inactive member,Más de 5 pichones,Brazil,Yes_network,13409922139,Seniors,Brazil,Formation,5,-0.1780864490353959,-0.2601418024943866,-1.0554613507525339,-1.3463557306259333,1,0,respondent_id
piloto,13409841721,415515384,20/3/2022 11:03,20/3/2022 12:14,201.3.164.132,Aceito,Masculino,Adults,Universidade,Brasil,Santa Maria RS,Empregado (a),Não criei Pintassilgo da Venzuela.,Membro ativo;,"Há muito tempo (mais de 10 anos), não sou afiliado",No_breed,Não responder,Não crio Cardenalitos/Tarin.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,4,5,3,3,2,2,3,3,3,4,4,4,3,3,3,4,3,"Sim, eu consulto",1 pessoa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Partner_breeder,2,2,Adults,Brasil,Amateur,I dont breed RS,Not affiliated,University,Employed,Male,No answer,Active member,No crío Cardenalito,Brazil,Yes_network,13409841721,Adults,Brazil,No_breed,4,-1.8557491390231546,-1.572748904781583,-0.3386309949813237,0.12574762532314096,1,0,respondent_id
piloto,13409869971,415515384,20/3/2022 11:36,20/3/2022 11:46,187.17.131.0,Aceito,Masculino,Adults,Universidade,Brasil,Chopinzinho,Empregado (a),mais de 10 anos,Membro ativo;,Recentemente (mais de 1 ano),Amateur,Não,Não crio Cardenalitos/Tarin.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,4,3,4,5,3,2,3,4,3,4,3,4,4,4,3,4,3,Não estou interessado,1 pessoa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Partner_breeder,1,3,Adults,Brasil,Amateur,more than 10 years,around 1 year,University,Employed,Male,No,Active member,No crío Cardenalito,Brazil,No_intentions,13409869971,Adults,Brazil,Amateur,4,-1.1624727898118088,-0.540818758049999,-1.1069353608489008,0.12574762532314096,1,0,respondent_id
piloto,13409701252,415515384,20/3/2022 8:05,20/3/2022 9:31,189.54.83.49,Aceito,Masculino,Seniors,Universidade,Brasil,São Caetano do Sul,Empregado (a),Não criei Pintassilgo da Venzuela.,Membro ativo;,"Há muito tempo (mais de 10 anos), não sou afiliado",Amateur,Não,Não crio Cardenalitos/Tarin.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,5,4,4,4,4,3,3,3,3,3,3,3,2,4,4,4,4,5,"Sim, eu consulto",4 pessoas,Partner_breeder,4,3,Adults,Brasil,NA,Partner_breeder,3,3,Adults,Brasil,Expert,Partner_breeder,3,3,Adults,Brasil,Expert,Partner_breeder,3,3,Adults,Brasil,Expert,I dont breed RS,Not affiliated,University,Employed,Male,No,Active member,No crío Cardenalito,Brazil,Yes_network,13409701252,Seniors,Brazil,Amateur,4,-1.7119587184431206,-0.9164453536379847,-2.1564438894575324,1.3308847289391934,1,0,respondent_id
piloto,13409647717,415515384,20/3/2022 6:44,20/3/2022 7:03,189.75.146.86,Aceito,Masculino,Adults,Universidade,Brasil,Curitiba,Empresário,5 – 10 anos,Membro ativo;,Há muito tempo (mais de 5 anos),Expert,Sim,>5 Filhotes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,4,4,4,3,3,4,4,4,4,4,4,4,4,5,4,3,"Sim, eu consulto",4 pessoas,Partner_breeder,3,3,Adults,Brasil,NA,Partner_breeder,3,3,Adults,Brasil,Expert,Partner_breeder,3,3,Adults,Brasil,Expert,Partner_breeder,3,3,Adults,Brasil,Expert,NA,more than 5 years,University,Business,Male,Yes,Active member,Más de 5 pichones,Brazil,Yes_network,13409647717,Adults,Brazil,Expert,1,-0.15313599850317466,-0.1520438832312504,-0.1343287110276904,0.12574762532314096,0,1,respondent_id
piloto,13409410961,415515384,19/3/2022 22:45,19/3/2022 22:53,187.45.117.2,Aceito,Masculino,YoungAdults,Universidade,Brasil,Venâncio Aires,Estudante,Não criei Pintassilgo da Venzuela.,Membro ativo;,Há muito tempo (mais de 5 anos),No_breed,Não,Não crio Cardenalitos/Tarin.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,"Sim, eu consulto",4 pessoas,Partner_breeder,4,4,Adults,Brasil,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I dont breed RS,more than 5 years,University,Student,Male,No,Active member,No crío Cardenalito,Brazil,Yes_network,13409410961,YoungAdults,Brazil,No_breed,5,1.3807362709045503,1.2686611383190822,1.55510829456473,0.995282429464189,1,0,respondent_id
piloto,13409386861,415515384,19/3/2022 21:56,19/3/2022 22:05,189.36.254.41,Aceito,Masculino,YoungAdults,Universidade,Brasil,"Fazenda Rio Grande, PR",Empregado (a),2 - 3 anos,Membro ativo;,Recentemente (mais de 1 ano),Formation,Sim,2-5 Filhote,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,4,4,4,4,3,2,3,4,4,4,4,4,4,4,4,3,3,"Sim, eu consulto",4 pessoas,Partner_breeder,1,2,Adults,Brasil,NA,Partner_breeder,2,2,Adults,Brasil,Expert,Partner_breeder,2,2,Adults,Brasil,Expert,Partner_breeder,2,2,Adults,Brasil,Expert,2 - 3 years,around 1 year,University,Employed,Male,Yes,Active member,NA,Brazil,Yes_network,13409386861,YoungAdults,Brazil,Formation,4,-0.727475229280506,-0.49769362044158644,-0.1343287110276904,-0.743787178817907,1,0,respondent_id
piloto,13409379154,415515384,19/3/2022 21:42,19/3/2022 21:45,186.224.128.159,Aceito,Masculino,Adults,Técnico,Brasil,Rio Claro Sp,Empregado (a),Não criei Pintassilgo da Venzuela.,Membro ativo;,Há muito tempo (mais de 5 anos),Amateur,Não,Não crio Cardenalitos/Tarin.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I dont breed RS,more than 5 years,University,Employed,Male,No,Active member,No crío Cardenalito,Brazil,NA,13409379154,Adults,Brazil,Amateur,1,0.10514279017686863,0.22358271235673532,0.24982347190609822,0.12574762532314096,0,0,respondent_id
piloto,13409263840,415515384,19/3/2022 18:29,19/3/2022 18:41,177.97.211.254,Aceito,Masculino,Adults,Universidade,Brasil,Belo Horizonte,Empregado (a),mais de 10 anos,Membro ativo;,Há muito tempo (mais de 5 anos),Expert,Sim,>5 Filhotes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,Não estou interessado,1 pessoa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Partner_breeder,4,2,Seniors,Brasil,Expert,more than 10 years,more than 5 years,University,Employed,Male,Yes,Active member,Más de 5 pichones,Brazil,No_intentions,13409263840,Adults,Brazil,Expert,5,1.3807362709045503,1.2686611383190822,1.55510829456473,2.2004195330802414,1,1,respondent_id
piloto,13409129914,415515384,19/3/2022 15:28,19/3/2022 15:32,170.83.122.24,Aceito,Masculino,Adults,Técnico,Brasil,Jaboticabal,Empresario,Não criei Pintassilgo da Venzuela.,Membro ativo;,Há muito tempo (mais de 5 anos),No_breed,Não,Não crio Cardenalitos/Tarin.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I dont breed RS,more than 5 years,University,Business,Male,No,Active member,No crío Cardenalito,Brazil,NA,13409129914,Adults,Brazil,No_breed,NA,0.10514279017686863,0.22358271235673532,0.24982347190609822,0.12574762532314096,NA,0,respondent_id
piloto,13409049144,415515384,19/3/2022 13:46,19/3/2022 13:54,170.233.64.31,Aceito,Masculino,Adults,Primário completo,Brasil,São Paulo,Empregado (a),Não criei Pintassilgo da Venzuela.,Membro ativo;,Recentemente (1 ano ou menos),Amateur,Não,"Nenhuma, estou a começar.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I dont breed RS,around 1 year,NA,Employed,Male,No,Active member,Ninguno,Brazil,NA,13409049144,Adults,Brazil,Amateur,5,0.10514279017686863,0.22358271235673532,0.24982347190609822,0.12574762532314096,1,0,respondent_id
piloto,13408957723,415515384,19/3/2022 12:15,19/3/2022 12:25,138.255.218.210,Aceito,Masculino,Adults,Universidade,Brasil,Assis,Desempregados (a),mais de 10 anos,Membro ativo;,Recentemente (mais de 1 ano),Expert,Sim,>5 Filhotes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,4,4,2,5,4,3,3,4,5,5,4,3,4,4,4,3,4,"Sim, eu consulto",3 pessoas,NA,NA,NA,NA,NA,NA,Experts,4,4,Seniors,Brasil,Expert,Partner_breeder,3,3,Seniors,Brasil,Expert,Experts,4,4,Seniors,Brasil,Expert,more than 10 years,around 1 year,University,Unemployed,Male,Yes,Active member,Más de 5 pichones,Brazil,Yes_network,13408957723,Adults,Brazil,Expert,4,-1.150046138738799,-0.26466920276842737,-0.26270459991147865,-0.14121862700988075,1,1,respondent_id
piloto,13408937631,415515384,19/3/2022 11:54,19/3/2022 12:22,187.22.134.190,Aceito,Masculino,Adults,Secundário completo,Brasil,Guarulhos,Empregado (a),2 - 3 anos,Membro ativo;,Recentemente (mais de 1 ano),Formation,Sim,>5 Filhotes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,3,3,4,4,4,2,4,4,4,4,4,4,4,3,4,4,5,"Sim, eu consulto",4 pessoas,Experts,3,4,Adults,Brasil,NA,Experts,3,4,Adults,Brasil,Expert,Experts,3,4,Adults,Brasil,Expert,NA,NA,NA,NA,NA,NA,2 - 3 years,around 1 year,NA,Employed,Male,Yes,Active member,Más de 5 pichones,Brazil,Yes_network,13408937631,Adults,Brazil,Formation,3,-0.727475229280506,-0.1520438832312504,-0.5184808939614789,1.3308847289391934,0,0,respondent_id
piloto,13408881602,415515384,19/3/2022 10:59,19/3/2022 11:14,201.15.28.182,Aceito,Masculino,Adults,Técnico,Brasil,Curitiba - Paraná,Empregado (a),5 – 10 anos,Membro ativo;,Recentemente (mais de 1 ano),Expert,Sim,>5 Filhotes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,5,4,5,5,1,2,4,NA,5,5,5,4,5,5,5,5,2,"Sim, eu consulto",3 pessoas,NA,NA,NA,NA,NA,NA,Partner_breeder,2,3,Adults,Brasil,Expert,Partner_breeder,3,3,Adults,Brasil,Expert,Partner_breeder,3,3,Adults,Brasil,Expert,NA,around 1 year,University,Employed,Male,Yes,Active member,Más de 5 pichones,Brazil,Yes_network,13408881602,Adults,Brazil,Expert,5,0.4007986804621427,0.923011401108746,0.45412575585973153,0.3927138776561628,1,1,respondent_id
piloto,13408883828,415515384,19/3/2022 11:02,19/3/2022 11:13,187.54.153.71,Aceito,Masculino,Seniors,Universidade,Brasil,Caxias do Sul,Empregado (a),mais de 10 anos,Membro ativo;,"Há muito tempo (mais de 10 anos), não sou afiliado",Expert,Não,>5 Filhotes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,5,4,4,5,4,4,5,5,5,5,4,5,5,5,4,4,2,"Sim, eu consulto",3 pessoas,NA,NA,NA,NA,NA,NA,Partner_breeder,4,3,Seniors,Brasil,Expert,Partner_breeder,4,3,Seniors,Brasil,Expert,Partner_breeder,3,2,Seniors,Brasil,Expert,more than 10 years,Not affiliated,University,Employed,Male,No,Active member,Más de 5 pichones,Brazil,Yes_network,13408883828,Seniors,Brazil,Expert,5,0.8063970401272188,0.9879841827634697,1.1709561116309417,-0.4768209264848852,1,1,respondent_id
piloto,13408865979,415515384,19/3/2022 10:43,19/3/2022 10:58,191.253.195.120,Aceito,Masculino,Adults,Universidade,Brasil,Santa Maria,Empregado (a),Não criei Pintassilgo da Venzuela.,Membro ativo;,"Há muito tempo (mais de 10 anos), não sou afiliado",No_breed,Não,Não crio Cardenalitos/Tarin.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,3,"Sim, eu consulto",4 pessoas,Avicultural_directive,4,3,Adults,Brasil,NA,Avicultural_directive,4,3,Adults,Brasil,Expert,Avicultural_directive,4,2,Adults,Brasil,Expert,Experts,3,NA,Seniors,Brasil,Expert,I dont breed RS,Not affiliated,University,Employed,Male,No,Active member,No crío Cardenalito,Brazil,Yes_network,13408865979,Adults,Brazil,No_breed,5,1.3807362709045503,1.2686611383190822,1.55510829456473,0.995282429464189,1,0,respondent_id
piloto,13408785333,415515384,19/3/2022 9:29,19/3/2022 9:47,187.119.224.145,Aceito,Masculino,Seniors,Secundário completo,Brasil,Itatiba SP,Autônomo,2 - 3 anos,Membro ativo;,Recentemente (mais de 1 ano),Formation,Sim,>5 Filhotes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,5,5,4,4,3,4,5,5,5,5,5,3,5,5,5,4,4,"Não consulto ninguém, tondo as minhas próprias decisões quando quero gerir o meu aviário.",1 pessoa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Partner_breeder,4,3,Seniors,Brasil,Amateur,2 - 3 years,around 1 year,NA,Business,Male,Yes,Active member,Más de 5 pichones,Brazil,No_network,13408785333,Seniors,Brazil,Formation,5,0.11756944124987818,0.6123575871754839,0.12144758302230992,0.7283161771311671,1,0,respondent_id
piloto,13408780800,415515384,19/3/2022 9:25,19/3/2022 9:41,187.11.75.132,Aceito,Masculino,Adults,Primário completo,Brasil,Sao paulo,Empregado (a),< 1 ano,Membro inativo,Recentemente (1 ano ou menos),Formation,Sim,"Nenhuma, estou a começar.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,1,3,2,3,4,4,3,2,NA,2,3,2,3,2,5,3,3,Não estou interessado,1 pessoa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Partner_breeder,3,4,Adults,Brasil,Amateur,1 year,around 1 year,NA,Employed,Male,Yes,Inactive member,Ninguno,Brazil,No_intentions,13408780800,Adults,Brazil,Formation,1,-1.8308958368771353,-1.434674127140797,-1.9521416055038991,-0.743787178817907,0,0,respondent_id
